"Observation"	"Value"
1184	9.404297829
1185	9.414689064
1186	9.420984268
1187	9.423751831
1188	9.423751831
1189	9.434047699
1190	9.442780495
1191	9.446593285
1192	9.45121479
1193	9.455210686
1194	9.460326195
1195	9.467018127
1196	9.47105217
1197	9.479243279
1198	9.488958359
1199	9.491650581
1200	9.500283241
1201	9.505825043
1202	9.505825043
1203	9.508462906
1204	9.510560989
1205	9.516352654
1206	9.52372551
1207	9.53091526
1208	9.542324066
1209	9.544695854
1210	9.554356575
1211	9.559555054
1212	9.559555054
1213	9.559555054
1214	9.559555054
1215	9.562660217
1216	9.565788269
1217	9.581233978
1218	9.589907646
1219	9.601183891
1220	9.613677979
1221	9.614263535
1222	9.614816666
1223	9.62386322
1224	9.63553524
1225	9.642036438
1226	9.642036438
1227	9.645048141
1228	9.646267891
1229	9.647241592
1230	9.648719788
1231	9.649943352
1232	9.650266647
1233	9.650820732
1234	9.651662827
1235	9.651662827
1236	9.653229713
1237	9.659626961
1238	9.666835785
1239	9.673981667
1240	9.680760384
1241	9.682975769
1242	9.682975769
1243	9.686610222
1244	9.69593811
1245	9.702246666
1246	9.705023766
1247	9.70945549
1248	9.715880394
1249	9.72012043
1250	9.728113174
1251	9.734753609
1252	9.740242004
1253	9.745921135
1254	9.748088837
1255	9.748088837
1256	9.748088837
1257	9.759393692
1258	9.759393692
1259	9.769205093
1260	9.774975777
1261	9.775645256
1262	9.782525063
1263	9.792160034
1264	9.792160034
1265	9.796679497
1266	9.80447197
1267	9.811219215
1268	9.818254471
1269	9.826498985
1270	9.835956573
1271	9.839065552
1272	9.839065552
1273	9.845795631
1274	9.850128174
1275	9.855220795
1276	9.858208656
1277	9.86425209
1278	9.868718147
1279	9.874837875
1280	9.879416466
1281	9.880835533
1282	9.884501457
1283	9.889681816
1284	9.893293381
1285	9.899614334
1286	9.905872345
1287	9.910386086
1288	9.915441513
1289	9.921927452
1290	9.925832748
1291	9.931747437
1292	9.939788818
1293	9.945997238
1294	9.955220222
1295	9.96240139
1296	9.970355988
1297	9.976622581
1298	9.976622581
1299	9.981030464
1300	9.982246399
1301	9.991838455
1302	10.00284672
1303	10.00970459
1304	10.01332378
1305	10.01720428
1306	10.01720428
1307	10.02071667
1308	10.02178764
1309	10.02830696
1310	10.02944946
1311	10.03742409
1312	10.04478073
1313	10.05399132
1314	10.06256008
1315	10.06918716
1316	10.07294655
1317	10.07780457
1318	10.08490753
1319	10.08835602
1320	10.09484291
1321	10.09840679
1322	10.10217476
1323	10.110116
1324	10.11729145
1325	10.12296009
1326	10.12882614
1327	10.13608837
1328	10.1438427
1329	10.15111351
1330	10.15547085
1331	10.15998363
1332	10.16646194
1333	10.17413807
1334	10.17943287
1335	10.1839304
1336	10.19123363
1337	10.19913483
1338	10.20536709
1339	10.21208096
1340	10.22044277
1341	10.22841454
1342	10.23457432
1343	10.24142933
1344	10.24856567
1345	10.25631237
1346	10.26332474
1347	10.27081203
1348	10.27777386
1349	10.28516102
1350	10.290658
1351	10.29472828
1352	10.29948711
1353	10.30477428
1354	10.31059074
1355	10.31732655
1356	10.32432652
1357	10.33153725
1358	10.33792877
1359	10.3450346
1360	10.35282516
1361	10.35983753
1362	10.3657093
1363	10.37075043
1364	10.3762064
1365	10.38109684
1366	10.38721466
1367	10.39428043
1368	10.39963627
1369	10.40492153
1370	10.41074848
1371	10.41538715
1372	10.41907787
1373	10.42383099
1374	10.42827129
1375	10.43302155
1376	10.43701649
1377	10.44132519
1378	10.44605446
1379	10.45073318
1380	10.45352745
1381	10.45614147
1382	10.46043301
1383	10.46414948
1384	10.46760464
1385	10.46995926
1386	10.4720974
1387	10.47553062
1388	10.47869587
1389	10.48034286
1390	10.48305035
1391	10.48680401
1392	10.49073792
1393	10.49341774
1394	10.49662304
1395	10.49919319
1396	10.50158405
1397	10.50378132
1398	10.50669479
1399	10.50960064
1400	10.51327801
1401	10.51559925
1402	10.51832104
1403	10.52180767
1404	10.5247612
1405	10.52742863
1406	10.53014469
1407	10.53280163
1408	10.53460884
1409	10.53610706
1410	10.53895283
1411	10.54202843
1412	10.54440594
1413	10.54654598
1414	10.54874802
1415	10.55039597
1416	10.55238342
1417	10.55461121
1418	10.55631447
1419	10.55779743
1420	10.55779743
1421	10.55814075
1422	10.56142426
1423	10.56458855
1424	10.56750774
1425	10.57121086
1426	10.57404137
1427	10.57796001
1428	10.58062744
1429	10.58489895
1430	10.58808804
1431	10.59062386
1432	10.59457493
1433	10.59745216
1434	10.60168934
1435	10.6046133
1436	10.60791111
1437	10.61078262
1438	10.61379147
1439	10.61620235
1440	10.61851025
1441	10.62066555
1442	10.62377262
1443	10.62684155
1444	10.62919044
1445	10.63190365
1446	10.63483143
1447	10.6366806
1448	10.63763237
1449	10.63886261
1450	10.63886261
1451	10.64116287
1452	10.64222908
1453	10.64415455
1454	10.64652348
1455	10.64880562
1456	10.64933014
1457	10.65242386
1458	10.65475559
1459	10.65632725
1460	10.66078091
1461	10.66159916
1462	10.66159916
1463	10.66458607
1464	10.66574478
1465	10.66923523
1466	10.67176247
1467	10.6752243
1468	10.67955589
1469	10.68274307
1470	10.6861372
1471	10.69012928
1472	10.69209957
1473	10.69558811
1474	10.69692516
1475	10.70035267
1476	10.70381737
1477	10.70871639
1478	10.71239853
1479	10.7170887
1480	10.72125244
1481	10.72293472
1482	10.72564602
1483	10.72636032
1484	10.73032761
1485	10.73424435
1486	10.73954391
1487	10.74585915
1488	10.75068855
1489	10.75332165
1490	10.75586605
1491	10.75761414
1492	10.75844955
1493	10.76481724
1494	10.77052307
1495	10.77621746
1496	10.78290081
1497	10.78495693
1498	10.78853798
1499	10.79226112
1500	10.79226112
1501	10.79311562
1502	10.79910183
1503	10.80638123
1504	10.81235504
1505	10.81778526
1506	10.82257748
1507	10.8283186
1508	10.83312702
1509	10.83803272
1510	10.84345055
1511	10.84345055
1512	10.84948444
1513	10.84948444
1514	10.85576725
1515	10.85860252
1516	10.86707973
1517	10.87056255
1518	10.87285614
1519	10.88065624
1520	10.88477612
1521	10.89435959
1522	10.90008163
1523	10.90490913
1524	10.91174603
1525	10.92052364
1526	10.92988491
1527	10.93250942
1528	10.93771458
1529	10.94184208
1530	10.94586468
1531	10.94586468
1532	10.95031357
1533	10.95473957
1534	10.95802784
1535	10.96727371
1536	10.96945381
1537	10.96994972
1538	10.97794533
1539	10.9877224
1540	10.99318886
